prompt,repopath,filepath,hitPath,file,startLine,endLine,summary
fine me the code where it defines zero shot prompt,omega,omega/omega_paper.pdf,omega/CMG/class_summarization/class_summarizer.py,omega/CMG/class_summarization/class_summarizer.py,0,60,"This region defines the zero-shot prompt: it creates the zeroshot_template string and builds zeroshot_prompt via ChatPromptTemplate.from_messages (with instruction-tuned vs non-instruction variants), which is the zero-shot prompt used for summarizing Java classes."
fine me the code where it gets the pull request content based on using github url,omega,omega/omega_paper.pdf,omega/CMG/crawl_pr_issue.py,omega/CMG/crawl_pr_issue.py,0,119,"The function get_pr_content(commit_url) in this region parses the GitHub commit URL, uses PyGithub to get the repo and commit, fetches associated pull requests via commit.get_pulls(), and returns the PR title and body. This is the code that retrieves pull request content based on a GitHub URL."
"fine me the code where it is implemented-""Specifically, for a
modified method, we first generated the pre-commit multiintent summaries""",omega,omega/omega_paper.pdf,omega/CMG/multi_intent_method_summarization.py,omega/CMG/multi_intent_method_summarization.py,174,207,"In the modified-methods loop, this block generates the pre-commit (before) multi-intent summaries. It takes the before_method_body, optionally removes comments, then calls summarize_method_body for the five intents (what, why, usage, done, property) and assembles them into before_summary. This directly implements “for a modified method, we first generated the pre-commit multiintent summaries.”"
where did the java projects download,omega,omega/omega_paper.pdf,omega/CMG/get_changed_java_files.py,omega/CMG/get_changed_java_files.py,1,20,"This section sets base_dir = cur_dir / 'Projects' and then constructs repo_path = base_dir / repo_name. It shows that repositories (Java projects) are expected to be downloaded/cloned into the 'Projects' directory located next to the script, and accessed from there."
where does it calculate file level result,sound,omega/sound_paper.pdf,sound/sound/src/models/base_model.py,sound/sound/src/models/base_model.py,0,119,"The file-level result is calculated in BaseModel.file_level_prediction. It vectorizes the train/test text, fits a LogisticRegression, predicts per-file labels (test_pred_labels) and scores (test_pred_scores), then saves them via save_file_level_result. This is the core computation of file-level results."
find me the code where it ranks analysis from file and line level,sound,omega/sound_paper.pdf,sound/sound/src/models/base_model.py,sound/sound/src/models/base_model.py,220,259,"BaseModel.rank_strategy combines file-level and line-level information to produce a global ranking. It first orders files by file-level predicted buggy density (test_pred_density) and filters those predicted as buggy (test_pred_labels). For each ranked defective file, it gathers the file’s predicted buggy lines and sorts them by their line-level scores (predicted_buggy_score). It concatenates these per-file line rankings following the file order and then evaluates via get_rank_performance. This is the core logic that ranks analysis from file level down to line level."
find me the code where it runs analysis to answer RQ1,sound,omega/sound_paper.pdf,sound/README.md,sound/README.md,0,119,"This README section shows the repository structure and explicitly lists the exp folder containing RQ1.R, which is the script used to run the analysis for RQ1. It points to the exact location (/sound/exp/RQ1.R) where the RQ1 analysis code resides."
where does it select the top 100 releases,sound,omega/sound_paper.pdf,sound/sound/src/select_top.py,sound/sound/src/select_top.py,0,112,"In select_top.py, the selection of the top 100 is performed multiple times with the slice [:100] after sorting scores, e.g., keys_set = set(sorted_keys[:100]). This occurs for Barinel, Dstar, Tarantula, Ochiai, and Op2 within select_top100(release), making this file and region the exact place where the top 100 items are chosen."
fine me the code where it calculates recall for buggy lines',sound,omega/sound_paper.pdf,sound/sound/src/models/base_model.py,sound/sound/src/models/base_model.py,120,239,"In analyze_line_level_result, the code computes tp/fp/fn/tn for buggy lines and then calculates recall as recall = .0 if tp + fn == .0 else tp / (tp + fn). This is the direct calculation of recall for buggy lines, along with related metrics."
find me the code where it reads the dataset line by line and file by file,sound,omega/sound_paper.pdf,sound/sound/src/utils/helper.py,sound/sound/src/utils/helper.py,0,85,"This file defines read_file_level_dataset and read_line_level_dataset. The first opens each file-level CSV, identifies source file entries, extracts labels, and processes the embedded source code lines (line-by-line). The second opens the line-level CSV and builds a mapping from file names to buggy line numbers (file-by-file and line-by-line). This matches the request for code that reads the dataset both at file and line granularity."
where does it calculate cohen's kapps between two authors,hf-question-answer-main,ICSE_2025_Toma.pdf,hf-question-answer-main/data_analyzer/irr_calculator.py,hf-question-answer-main/data_analyzer/irr_calculator.py,0,24,"This script reads two authors’ mappings from manual_question_mapping.xlsx (sheets author1_labels and author2_labels), filters non-empty entries, and computes Cohen’s Kappa via cohen_kappa_score(author1_non_empty_mappings, author2_non_empty_mappings). The kappa value is printed, providing the inter-rater agreement between the two authors."
where does it rank model based on likes,hf-question-answer-main,ICSE_2025_Toma.pdf,hf-question-answer-main/data_analyzer/model_properties_analyzer.py,hf-question-answer-main/data_analyzer/model_properties_analyzer.py,0,49,"This is the only code segment operating directly on the 'likes' field. It analyzes and filters models by likes (e.g., models['likes'] > 24) and visualizes their distribution. While it doesn’t explicitly sort/rank, it’s the closest logic related to ranking by likes among the provided candidates."
where does it calculate percentile for discussion length?,hf-question-answer-main,ICSE_2025_Toma.pdf,hf-question-answer-main/data_analyzer/discussion_length_visualizer.py,hf-question-answer-main/data_analyzer/discussion_length_visualizer.py,7,17,"Percentiles for discussion length are computed in visualize_discussion_length_distribution using pandas Series.quantile. The code calculates quartiles with lengths.quantile([0.25, 0.5, 0.75]) and prints them, and also computes Q1 and Q3 via lengths.quantile(0.25) and lengths.quantile(0.75) for IQR/outlier bounds."
where does it implement finding random discussion length removing urls and hyperlinks,hf-question-answer-main,ICSE_2025_Toma.pdf,hf-question-answer-main/data_cleaner/discussion_length_calculator.py,hf-question-answer-main/data_cleaner/discussion_length_calculator.py,0,49,"The file implements discussion length calculation after stripping report emojis, image URLs, hyperlink URLs, and plain URLs in calculate_discussion_length, and applies this to the random discussions in calculate_random_discussion_lengths."
find me the code where it downloads discussions for models,hf-question-answer-main,ICSE_2025_Toma.pdf,hf-question-answer-main/data_collector/model_discussion_collector.py,hf-question-answer-main/data_collector/model_discussion_collector.py,0,79,This file implements downloading discussions for models. The function collect_discussions_of_models reads the models list and invokes download_discussion for each model. The download_discussion function calls huggingface_hub APIs get_repo_discussions and get_discussion_details to fetch discussions and then saves them via save_data/save_error. This is the core logic that downloads and stores discussions for each model.
find me the code where it downloads all models from hugging face,hf-question-answer-main,ICSE_2025_Toma.pdf,hf-question-answer-main/data_collector/models_lister.py,hf-question-answer-main/data_collector/models_lister.py,0,37,"This file uses huggingface_hub.HfApi().list_models(full=True, ...) to fetch the complete list of models from Hugging Face and saves them to CSV (ALL_MODELS_FILE). It is the code responsible for retrieving all models’ metadata from Hugging Face."
find me the code where it classify discussions using open ai key,hf-question-answer-main,ICSE_2025_Toma.pdf,hf-question-answer-main/discussion_classifier/gpt_classifier.py,hf-question-answer-main/discussion_classifier/gpt_classifier.py,1,66,"This module performs the OpenAI-based classification. It builds an OpenAI client (using constants.OPENAI_API_KEY), prepares the system prompt and user content from a Discussion, calls client.chat.completions.create with model gpt-3.5-turbo-0125 in request_to_gpt, and orchestrates classification over discussions via classify_discussion and classify_discussions. It also saves the GPT responses to markdown files."
where does it implement identifying hidden discussions,hf-question-answer-main,ICSE_2025_Toma.pdf,hf-question-answer-main/data_cleaner/hidden_body_identifier.py,hf-question-answer-main/data_cleaner/hidden_body_identifier.py,0,20,"This module implements identifying hidden discussions. The function identify_hidden_discussions adds an 'is_hidden' column by applying is_body_hidden to each discussion_path, which reads Discussion.is_hidden. This is the direct logic for detecting hidden discussions."
where does it clean all discussions and save them,hf-question-answer-main,ICSE_2025_Toma.pdf,hf-question-answer-main/data_cleaner/discussion_reader.py,hf-question-answer-main/data_cleaner/discussion_reader.py,44,58,"This block performs the cleaning and saving: it filters discussions by hidden status, minimum length, and non-English flags (get_cleaned_random_discussions), then immediately saves the cleaned set via save_cleaned_random_discussions to the CLEANED_RANDOM_DISCUSSIONS_FILE. The same module also defines save_cleaned_all_discussions for the all-discussions cleaned file."
find the loss function used in this study,C4RLLaMA,idllm.pdf,C4RLLaMA/utils/BalanceTrainer.py,C4RLLaMA/utils/BalanceTrainer.py,8,41,"The custom loss function is implemented in LLMClassificationLabelSmoother.__call__. It computes a label-smoothed token-level cross-entropy, extracts the classification token loss via classification_index, and combines it with the standard cross-entropy over all tokens: total_loss = classification_alpha * classification_loss + (1 - classification_alpha) * origin_loss."
where does it declare the smoothing loss function,C4RLLaMA,idllm.pdf,C4RLLaMA/utils/BalanceTrainer.py,C4RLLaMA/utils/BalanceTrainer.py,19,22,"The smoothing loss is declared inside LLMClassificationLabelSmoother.__call__ as nn.CrossEntropyLoss with label_smoothing=self.epsilon: smoothing_loss_func = nn.CrossEntropyLoss(reduction=""none"", label_smoothing=self.epsilon). This is the explicit definition of the smoothing loss used to compute token-level loss."
find the zero shot prompting strategy in the codbase,C4RLLaMA,idllm.pdf,C4RLLaMA/utils/prompter.py,C4RLLaMA/utils/prompter.py,0,44,"Zero-shot prompting is implemented by Prompter.generate_prompt: when input is None it formats the template[""prompt_no_input""], i.e., an instruction-only prompt without examples. test.py passes the full instruction and no input to this method during inference, triggering the zero-shot path."
find where it calculates precision,C4RLLaMA,idllm.pdf,C4RLLaMA/test.py,C4RLLaMA/test.py,0,119,"Precision is computed inside the compute function here using sklearn’s precision_score: precision = precision_score(label, pred). This function returns precision along with other metrics, and is later called in main to obtain the precision value."
find the base model this codebase uses,C4RLLaMA,idllm.pdf,C4RLLaMA/readme.md,C4RLLaMA/readme.md,0,24,"The README provides the run commands for training and testing, explicitly specifying --base_model codellama/CodeLlama-7b-hf, indicating the codebase uses CodeLlama-7b as the base model."
find the code fragment where it produces results,C4RLLaMA,idllm.pdf,C4RLLaMA/test.py,C4RLLaMA/test.py,120,154,"This section creates and populates the 'results' dictionary by running evaluate on each example, appending outputs and flags, computing metrics, and saving the results to an Excel file and writing a summary to result.txt. It is the code that produces and persists the evaluation results."
find the code where it loads the pretrained model,C4RLLaMA,idllm.pdf,C4RLLaMA/test.py,C4RLLaMA/test.py,0,119,"In test.py’s main function, the pretrained model is loaded via AutoModelForCausalLM.from_pretrained(base_model) and the tokenizer via AutoTokenizer.from_pretrained(base_model). It also conditionally loads LoRA adapter weights with PeftModel.from_pretrained. These calls are the explicit points where the pretrained model and related weights are loaded."
find the tokenize function,C4RLLaMA,idllm.pdf,C4RLLaMA/train.py,C4RLLaMA/train.py,100,132,"The tokenize function is defined inside train() in train.py. It starts at the def tokenize(prompt, add_eos_token=True): line, calls tokenizer with truncation/max_length, conditionally appends an EOS token, sets labels to input_ids copy, and returns the result. This block is the function used by generate_and_tokenize_prompt for dataset preprocessing."
find the configuration for low rank adaptation,C4RLLaMA,idllm.pdf,C4RLLaMA/train.py,C4RLLaMA/train.py,172,185,"This section constructs the LoRA configuration via LoraConfig, specifying r, lora_alpha, lora_dropout, target_modules, bias, and task_type, and then applies it with get_peft_model. These parameters define the low-rank adaptation setup used during training."
what optimizer and scheduler did it use? find the relevant code fragment,C4RLLaMA,idllm.pdf,C4RLLaMA/train.py,C4RLLaMA/train.py,120,239,"This section creates the actual optimizer and scheduler used for training. It instantiates a Lion optimizer (from lion_pytorch) with the specified learning rate, zero weight decay, and use_triton=True, then defines a linear schedule with warmup using get_linear_schedule_with_warmup (100 warmup steps, total_steps computed). These are passed to the Trainer via optimizers=(optimizer, schedule), making them the effective optimizer and scheduler."
which scripts regenerate profiling/anomaly metrics and log the reported precision/recall/F1 per dataset?,riolu,2412.05240v1.pdf,riolu/test_profiling.py,riolu/test_profiling.py,0,119,"This script regenerates profiling metrics by building pattern pools per dataset and evaluating on in-/out-of-dataset samples. It explicitly logs the per-dataset precision/recall/F1 with the print(all_files[i], round(precision, 3), round(recall, 3), round(f1, 3)) line, satisfying the request for logging reported metrics per dataset. (For anomaly metrics, similar per-dataset p/r/f1 logging is in ablation_study/static_rcov_95.py.)"
where does it use the code for  2 means clustering techniques described in the paper,riolu,2412.05240v1.pdf,riolu/pattern_selector.py,riolu/pattern_selector.py,20,31,"In select_patterns, the code performs 2-means clustering using sklearn’s KMeans(n_clusters=2) on pattern coverages. It reshapes the coverage values, fits KMeans, retrieves labels, and then selects the cluster with the higher center (majority) to form the pattern_pool. This directly implements the 2-means clustering technique described in the paper."
Does it check whether data is cleaned or not? if yes find me the relevant code where it is implemented?,riolu,2412.05240v1.pdf,riolu/Guided-RIOLU.py,riolu/Guided-RIOLU.py,38,50,"Yes. In Guided-RIOLU, the code loads both dirty and clean columns, then compares sampled records to compute an error_rate indicating dirty vs. clean mismatches. It then sets coverage_threshold = 1 - error_rate/len(indices). The relevant code builds filtered_list from the dirty data, cleaned from the clean file, iterates over indices to count mismatches, and adjusts the threshold accordingly."
how can i estimate the coverage given a threshold for AUTO RIOLU?,riolu,2412.05240v1.pdf,riolu/Auto-RIOLU.py,riolu/Auto-RIOLU.py,8,26,"This region defines coverage_estimation for Auto-RIOLU. Given a coverage_threshold, it generates patterns (PatternGenerator), selects them (PatternSelector), and computes the proportion of records matched (coverage), which is the coverage estimate."
where to get the results of supervised version of rolu?,riolu,2412.05240v1.pdf,riolu/README.md,riolu/README.md,70,115,This README section under Experiments -> Anomaly Detection explicitly explains how to obtain results for the supervised version (Guided-RIOLU): it says to run Guided-RIOLU.py and that the predicted CSV file will be stored. This directly answers where to get the results of the supervised RIOLU.
where to find the actual coverage of the pattern,riolu,2412.05240v1.pdf,riolu/pattern_generator.py,riolu/pattern_generator.py,240,265,"This function computes the actual coverage for each generated pattern. For every template, it counts exact matches on the train and test splits, calculates cov_whole = (cov_train + cov_test) / (len(train_data) + len(test_data)), and stores the result in self.pattern_coverage[template]."
How do I run DetectCodeGPT end-to-end on my own code files?,DetectCodeGPT-main,2401.06461v5.pdf,DetectCodeGPT-main/README.md,DetectCodeGPT-main/README.md,0,116,"The README provides the end-to-end instructions: prerequisites, data preparation, and how to run DetectCodeGPT. It includes commands to generate data (generate.py) and to run the detector (code-detection/main.py), plus guidance on configuring model and dataset paths and using custom models. This is the most direct reference for running DetectCodeGPT on your own code files."
What default hyperparameters should I use for perturbations,DetectCodeGPT-main,2401.06461v5.pdf,DetectCodeGPT-main/code-detection/main.py,DetectCodeGPT-main/code-detection/main.py,0,119,"This section defines the argparse defaults for all perturbation-related hyperparameters (e.g., pct_words_masked, span_length, n_perturbation_list, n_perturbation_rounds, perturb_type, mask_top_p, mask_temperature, pre_perturb_pct, pre_perturb_span_length, pct_identifiers_masked). These are the default settings used if not overridden, directly answering which defaults to use for perturbations."
where does it generate code using hugging face code parrot models ?,DetectCodeGPT-main,2401.06461v5.pdf,DetectCodeGPT-main/code-generation/generate.py,DetectCodeGPT-main/code-generation/generate.py,240,346,"This region performs the actual generation via Hugging Face for non-llama/starcoder/wizard/codegen2 models, which includes CodeParrot. It batches inputs and calls model.generate(...), then decodes outputs. The __main__ block here also sets the default --model_name to 'codeparrot/codeparrot', confirming this path is used for CodeParrot-based generation."
how the codebase implement the naturalness distribution part? find me the relevant code part,DetectCodeGPT-main,2401.06461v5.pdf,DetectCodeGPT-main/code-analysis/analyze_naturalness.py,DetectCodeGPT-main/code-analysis/analyze_naturalness.py,360,442,"This section implements the naturalness distribution analysis: it computes metrics for original (human) and sampled (machine) code, then visualizes distributions via vislualize_distribution using histograms and Gaussian fits for Log Likelihood and Log Rank. It also computes ROC AUC for these metrics, sets plot ranges, adds legends/grids, and saves the resulting figure to figures/naturalness_distribution.pdf. An AUC summary table is printed at the end. This directly corresponds to the naturalness distribution part."
how does the paper mention finding tagging tokens and aligning the token with categories,DetectCodeGPT-main,2401.06461v5.pdf,DetectCodeGPT-main/code-analysis/token_tagging.py,DetectCodeGPT-main/code-analysis/token_tagging.py,240,359,"This region defines align_tokens_with_categories, which calls get_tagged_tokens (Tree-sitter) to find/tag tokens, then tokenizes the code with a HuggingFace tokenizer, aligns each HF token to its source span via get_positions_for_huggingface_tokens, and assigns categories using assign_category based on overlap with Tree-sitter spans. It also handles triple-quoted blocks to reclassify tokens as comments. This directly implements both tagging and alignment of tokens with categories."
where does it train linear discrimant analysis model find me the relevant code part,DESEC-main,2410.08858v2.pdf,DESEC-main/ScoringModelConstruction/LDA_Model_Training.py,DESEC-main/ScoringModelConstruction/LDA_Model_Training.py,0,35,"This script constructs and trains the Linear Discriminant Analysis model. Inside the main loop, it loads feature data (X, y), instantiates LDA, calls lda.fit(X_scaled, y) to train, and saves the trained model with joblib."
where does it calculate shannon entropy for evaluating secrets?,DESEC-main,2410.08858v2.pdf,DESEC-main/Evaluation/Plausible_Secrets.py,DESEC-main/Evaluation/Plausible_Secrets.py,120,223,"In the evaluation script, Shannon entropy is computed for each extracted key and used to score plausibility. This block builds shannon_entropies via shannon_entropy(key), derives a threshold (mean - 3*std), and increments scores when entropy exceeds the threshold. It’s the practical entropy calculation applied to evaluating secrets."
beam search for decoding?,DESEC-main,2410.08858v2.pdf,DESEC-main/Decoding/DESEC_TestWithCodeLLM.py,DESEC-main/Decoding/DESEC_TestWithCodeLLM.py,38,40,"This region contains the actual call to beam_search used for decoding, including key parameters (num_beams, max_length, max_text_length, num_candidates). It is the most direct reference to beam search decoding in the codebase among the candidates."
average entropy calculation?,DESEC-main,2410.08858v2.pdf,DESEC-main/Decoding/Scoring_With_lDA_Model.py,DESEC-main/Decoding/Scoring_With_lDA_Model.py,17,36,"The entropy_by_token function computes average entropy for multi-character tokens. It accumulates Shannon entropy for the progressively built current_string per character, then divides by the token length (average_entropy = s_entropy / len(token)) and appends it. This is the code responsible for the average entropy calculation."
how does it crawl secrets from github?,DESEC-main,2410.08858v2.pdf,DESEC-main/Evaluation/Real_Secrets_git.py,DESEC-main/Evaluation/Real_Secrets_git.py,35,88,"The verify_true_key function shows how the tool interacts with GitHub: it uses an Authorization token and calls the GitHub Code Search API (https://api.github.com/search/code) with the candidate secret as the query. It waits (sleep), sends a GET request with params={'q': key}, checks response.status_code and result['total_count'] to determine if the key appears on GitHub, and then classifies/moves files accordingly. This is the core logic for crawling/validating secrets via GitHub."
it has mentioned user can compare DESEC with chosen LLM? where is the relevant part?,DESEC-main,2410.08858v2.pdf,DESEC-main/Decoding/DESEC_TestWithCodeLLM.py,DESEC-main/Decoding/DESEC_TestWithCodeLLM.py,1,40,"This script explicitly shows how to plug in a chosen Code LLM for DESEC. The line modelname = ""Your_Code_LLM"" and subsequent AutoModelForCausalLM.from_pretrained(modelname, ...) indicate you can select any compatible LLM, enabling comparison of DESEC-guided decoding with your chosen model."
where does it insert relations for graph nodes mentioned in the paper?,fse2025/ProAlert-main,fse2025/3729367.pdf,fse2025/ProAlert-main/pro_alert/topo_read/topo_read.py,fse2025/ProAlert-main/pro_alert/topo_read/topo_read.py,13,45,"Relations are inserted in graph_construction.insert_relations. It builds a Cypher query that MATCHes the source and target nodes by key attributes and then MERGEs a relationship (from)-[r:relation_type]->(to), executing it via self.graph.run(cql)."
where does it preprocess and prepare its data?,fse2025/ProAlert-main,fse2025/3729367.pdf,fse2025/ProAlert-main/pro_alert/summarize.py,fse2025/ProAlert-main/pro_alert/summarize.py,120,239,"Data preprocessing and preparation occur in prepare_input_data (and the semantic-only variant). This code reads alerts, filters invalid topology rows, cleans the template text, sorts and splits by train_factor, embeds templates, parses topology nodes, and preloads k-hop neighborhoods via graph queries. These steps build the alert_seq used by later summarization."
how does it read the topology? which graph algorithms does it use?,fse2025/ProAlert-main,fse2025/3729367.pdf,fse2025/ProAlert-main/pro_alert/topo_read/topo_read.py,fse2025/ProAlert-main/pro_alert/topo_read/topo_read.py,120,239,"This section shows how the topology is accessed and traversed. It reads from Neo4j via py2neo using Graph.run(Cypher) in query_k_hops and RelationshipMatcher in dfs/dfs_naive. The code employs graph algorithms: Cypher’s shortestpath over variable-length paths (directed and undirected) to get k-hop paths, and explicit depth-first search (dfs/dfs_naive) to explore neighbors and record paths. It also filters certain labels and collects edge-node mappings, demonstrating how the topology is processed for propagation path validation."
how does it cluster the anomalies found?,fse2025/ProAlert-main,fse2025/3729367.pdf,fse2025/ProAlert-main/pro_alert/topo_weight/cluster.py,fse2025/ProAlert-main/pro_alert/topo_weight/cluster.py,0,54,"Anomalies (alert templates) are clustered using DBSCAN with a cosine distance metric over sentence embeddings. The code embeds each template via SentenceTransformer (normalized embeddings), then runs DBSCAN with eps=0.3, min_samples=2, and sample_weight equal to the template count to emphasize frequent templates. Noise points (label -1) are discarded and clustered templates per label-pair are retained and saved. A helper function cluster_anomalies also shows DBSCAN usage (eps=1, min_samples=2, cosine) on arbitrary anomaly vectors."
where the codebase propagates to next k hops in graph,fse2025/ProAlert-main,fse2025/3729367.pdf,fse2025/ProAlert-main/pro_alert/topo_read/topo_read.py,fse2025/ProAlert-main/pro_alert/topo_read/topo_read.py,240,356,"This block contains the core DFS traversal in graph_query.dfs that expands to neighbors and recursively calls itself with depth + 1, stopping at num_hops. It matches outgoing/incoming relations based on direction, filters nodes, tracks visited edges, accumulates node/edge paths, and performs the recursive step self.dfs(nxt_node, depth + 1, num_hops, ...), which is precisely the propagation to the next hop up to k hops. It’s invoked by query_k_edges and related methods."
what are inputs that the tool take?,fse2025/BugSpot-Artifact-master,fse2025/3729370.pdf,fse2025/BugSpot-Artifact-master/README.md,fse2025/BugSpot-Artifact-master/README.md,7,12,"This section explicitly states 'The tool takes four inputs' and lists the four CLI arguments with brief descriptions, directly answering what inputs the tool takes."
does it use any llm models? if yes find me the code where it specifies the models?,fse2025/BugSpot-Artifact-master,fse2025/3729370.pdf,fse2025/BugSpot-Artifact-master/utils/config.py,fse2025/BugSpot-Artifact-master/utils/config.py,0,6,"Yes, it uses LLMs. This file defines the LLM configuration, including the default model string. The Config class sets use_llm_for_widget_recognition = True and specifies llm_model = 'gpt-3.5-turbo-0125' along with seed and temperature. Other parts of the code reference Config.llm_model when making LLM calls."
how do they check if the bug report has been reproduced successfully?,fse2025/BugSpot-Artifact-master,fse2025/3729370.pdf,fse2025/BugSpot-Artifact-master/recognizers/recognizer_main.py,fse2025/BugSpot-Artifact-master/recognizers/recognizer_main.py,0,66,"The function dsl_inspector implements the success check. It parses the DSL from the bug report, instantiates variables (E/S/D), immediately populates and validates device/screen objects via the InfoLoader, then orders and evaluates all DSL operations (giving in_screen higher priority). If all validations and evaluated predicates succeed, it logs the DSL as satisfiable and returns True; otherwise it logs unsatisfiable and returns False. This boolean is then used by the main tool to report reproduction success or failure."
how does it check if the information of the bug report is correct?,fse2025/BugSpot-Artifact-master,fse2025/3729370.pdf,fse2025/BugSpot-Artifact-master/recognizers/recognizer_main.py,fse2025/BugSpot-Artifact-master/recognizers/recognizer_main.py,1,66,"The dsl_inspector function performs the core verification. It parses the DSL extracted from the bug report, instantiates objects (D/S/E), populates them with collected app/device info via populate_info, immediately validates states with validate, then orders and evaluates the DSL operations (e.g., in_screen, logical checks) to determine if the described buggy behavior is satisfied. This is how the tool checks whether the bug report information is correct against the reproduction data."
how does it load all the buggy reports and prompts the model?,fse2025/BugSpot-Artifact-master,fse2025/3729370.pdf,fse2025/BugSpot-Artifact-master/report_parser/parser_main.py,fse2025/BugSpot-Artifact-master/report_parser/parser_main.py,0,51,"This file shows exactly how the tool loads a bug report and constructs the LLM prompt. load_prompts() concatenates multiple prompt files from report_parser/prompts (including system_msg and example templates). llm_query() then reads the bug report text from the given path, logs it, and calls language_query with the assembled system_prompt and model settings from Config (model, seed, temperature). The __main__ block demonstrates invoking llm_query on a sample report. This is the core path that loads the report and prompts the model."
how does it cluster depending on a threshold?,fse2025/trustworthiness-oracle,fse2025/2410.22663v4.pdf,fse2025/trustworthiness-oracle/src/toki.py,fse2025/trustworthiness-oracle/src/toki.py,380,402,"The ha_cluster function performs hierarchical clustering and derives clusters based on a threshold. It computes a linkage matrix with cosine distance and complete linkage, then sets a cutoff as options['threshold_cluster_dist'] times the maximum linkage height (ll[-1][2]). The fcluster call with criterion='distance' uses this cutoff to assign cluster labels—lower thresholds create more (smaller) clusters, higher thresholds fewer (larger) clusters."
